;clarity;color;colorINT;ClarityINT;carat;depth;table;price;x;y;z;cutINT;cut;Colors;ColorsNum;Clarities;ClaritiesNum
34244;SI2;D;1;8;0.4;62.8;56;855;4.73;04.7;2.96;4;Ideal;;;;
34245;SI2;D;1;8;0.4;61.6;59;855;4.74;4.68;02.9;3;Premium;;;;
34246;SI2;D;1;8;0.4;63.4;56;855;4.73;4.67;2.98;2;Very Good;;;;
34247;VVS2;J;7;4;0.38;63.4;56;855;4.62;4.56;2.91;2;Very Good;;;;
34248;SI1;G;4;7;0.38;61.4;61;855;4.66;4.62;2.85;3;Premium;;;;
34249;SI1;G;4;7;0.38;61.3;56;855;4.67;4.63;2.85;4;Ideal;;;;
34250;SI1;G;4;7;0.38;62.4;57;855;4.65;4.62;2.89;4;Ideal;;;;
34251;SI1;G;4;7;0.38;60.9;56;855;4.71;4.68;2.86;4;Ideal;;;;
34252;VS2;I;6;6;0.46;66.8;55;855;4.82;4.77;03.2;0;Fair;;;;
34253;SI1;H;5;7;0.4;62.9;56;855;04.7;4.65;2.94;4;Ideal;;;;
34254;VVS2;D;1;4;0.33;61.9;56;856;4.44;4.48;2.76;2;Very Good;;;;
34255;VS2;F;3;6;0.34;61.4;55;856;4.54;4.52;2.78;4;Ideal;;;;
34256;SI2;J;7;8;0.53;61.9;54;856;05.2;5.23;3.23;4;Ideal;;;;
34257;VVS2;D;1;4;0.37;62.4;56;857;4.56;4.64;2.87;4;Ideal;;;;
34258;VVS1;F;3;3;0.3;62.3;56;857;04.3;4.34;2.69;4;Ideal;;;;
34259;VVS1;F;3;3;0.3;61.7;56;857;4.33;4.35;2.68;4;Ideal;;;;
34260;VVS1;F;3;3;0.3;62.6;56;857;4.26;4.29;2.67;4;Ideal;;;;
34261;SI1;H;5;7;0.3;60.7;56;465;4.35;4.37;2.65;4;Ideal;;;;
34262;SI1;H;5;7;0.3;62.1;56;465;04.3;4.32;2.67;4;Ideal;;;;
34263;VVS2;E;2;4;0.23;61.9;60;465;3.95;04.3;2.47;1;Good;;;;
34264;SI1;J;7;7;0.31;61.9;59;465;4.32;4.28;2.66;3;Premium;;;;
34265;SI1;J;7;7;0.31;63.5;55;465;4.33;04.3;2.74;2;Very Good;;;;
34266;SI1;J;7;7;0.31;60.9;60;465;4.38;4.36;2.66;3;Premium;;;;
34267;SI1;J;7;7;0.31;62.7;59;465;4.32;4.29;02.7;3;Premium;;;;
34268;VVS2;H;5;4;0.29;62.2;54;466;4.23;4.26;2.64;2;Very Good;;;;
34269;VS2;I;6;6;0.32;62.3;55;466;4.39;4.41;2.74;4;Ideal;;;;
34270;VS2;I;6;6;0.32;61.5;54;466;4.43;4.45;2.73;4;Ideal;;;;
34271;VS2;I;6;6;0.32;62;53;466;4.42;4.45;2.75;4;Ideal;;;;
34272;VVS2;H;5;4;0.25;63.3;54;467;3.98;04.2;2.52;2;Very Good;;;;
34273;VVS1;H;5;3;0.25;61.6;56;467;04.7;04.1;2.51;2;Very Good;;;;
34274;VS2;H;5;6;0.28;62.5;54;467;04.2;4.22;2.63;4;Ideal;;;;
34275;VS2;H;5;6;0.28;61.9;55;467;04.2;4.23;2.61;4;Ideal;;;;
34276;I1;G;4;9;0.41;63.8;56;467;04.7;4.74;03.1;1;Good;;;;
34277;SI2;E;2;8;0.3;61.5;62;468;4.31;4.28;2.64;3;Premium;;;;
34278;VS2;I;6;6;0.31;61.6;56;468;4.36;4.39;2.69;2;Very Good;;;;
34279;VS1;D;1;5;0.23;62.4;56;468;3.93;3.98;2.46;2;Very Good;;;;
34280;VVS2;J;7;4;0.31;62;56.1;468;4.31;4.33;2.68;4;Ideal;;;;
34281;SI1;J;7;7;0.32;62.2;59;468;4.41;4.37;2.73;3;Premium;;;;
34282;I1;D;1;9;0.32;64;54;468;4.36;4.33;2.78;1;Good;;;;
34283;SI2;H;5;8;0.39;61.2;58;468;4.51;06.2;4.44;3;Premium;;;;
34284;VVS2;F;3;4;0.23;58.1;63;468;04.4;04.8;2.36;2;Very Good;;;;
34285;IF;H;5;2;0.26;61.1;57;468;04.12;4.16;2.53;4;Ideal;;;;
34286;VVS1;H;5;3;0.26;62.5;58;468;04.8;04.11;2.56;2;Very Good;;;;
34287;VVS2;H;5;4;0.26;62.4;58;468;04.4;04.7;2.53;2;Very Good;;;;
34288;VVS1;H;5;3;0.26;61.2;56;468;04.11;4.16;2.53;4;Ideal;;;;
34289;VVS1;H;5;3;0.26;59.8;59;468;04.12;4.17;2.48;3;Premium;;;;
34290;VVS2;H;5;4;0.26;63.3;58;468;04.4;04.8;2.57;1;Good;;;;
34291;VVS1;F;3;3;0.3;61.8;55;857;4.32;4.35;2.68;4;Ideal;;;;
34292;VVS1;F;3;3;0.3;62.2;53;857;04.3;4.32;2.68;4;Ideal;;;;
34293;VVS1;F;3;3;0.3;61.8;54;857;4.34;4.36;2.69;4;Ideal;;;;
34294;VS2;H;5;6;0.43;60.7;55;857;4.96;4.89;2.99;4;Ideal;;;;
34295;VS2;G;4;6;0.39;62.5;54;857;4.67;04.7;2.93;4;Ideal;;;;
34296;VS2;D;1;6;0.3;60.9;57;857;4.34;4.36;2.65;4;Ideal;;;;
34297;VS1;E;2;5;0.3;61.6;55;857;4.34;4.36;2.68;4;Ideal;;;;
34298;SI1;F;3;7;0.4;64.7;58;857;4.67;4.63;03.1;0;Fair;;;;
34299;SI1;E;2;7;0.4;64.2;57;857;4.68;4.66;3;1;Good;;;;
34300;VVS2;G;4;4;0.36;59.5;56;858;4.68;4.73;02.8;2;Very Good;;;;
34301;VVS1;F;3;3;0.3;58.1;61;858;4.39;4.42;2.56;2;Very Good;;;;
34302;VS2;E;2;6;0.4;62.9;59;858;04.7;4.75;2.97;2;Very Good;;;;
34303;VVS2;D;1;4;0.32;62.1;54;858;04.4;04.4;2.74;4;Ideal;;;;
34304;VVS1;G;4;3;0.33;61.9;55;858;4.45;04.5;2.77;4;Ideal;;;;
34305;VVS1;F;3;3;0.34;61.1;57;858;4.55;4.58;2.79;4;Ideal;;;;
34306;VS1;E;2;5;0.37;61.6;54;858;04.6;4.65;2.86;4;Ideal;;;;
34307;VVS1;F;3;3;0.36;62.4;63;858;4.46;4.51;02.8;1;Good;;;;
34308;VVS2;E;2;4;0.29;62;55;858;4.27;4.25;2.64;4;Ideal;;;;
34309;VVS1;F;3;3;0.29;60.9;57;858;4.32;4.29;2.62;4;Ideal;;;;
34310;VVS1;E;2;3;0.29;62.7;55;858;4.22;04.2;2.64;4;Ideal;;;;
34311;SI1;H;5;7;0.43;62.1;57;858;4.83;4.77;2.98;4;Ideal;;;;
34312;SI2;E;2;8;0.43;63.4;57;858;4.82;4.77;03.4;2;Very Good;;;;
34313;SI2;E;2;8;0.43;63.6;55;858;4.83;04.8;03.6;1;Good;;;;
34314;SI2;D;1;8;0.43;63.4;57;858;4.81;4.78;03.4;2;Very Good;;;;
34315;SI2;D;1;8;0.43;63.3;57;858;4.82;4.79;03.4;2;Very Good;;;;
34316;SI2;D;1;8;0.43;63.1;59;858;4.81;04.8;03.3;2;Very Good;;;;
34317;VVS1;F;3;3;0.31;61.4;56;859;4.37;04.4;2.69;2;Very Good;;;;
34318;VVS1;F;3;3;0.33;62;56;859;4.41;4.44;2.74;2;Very Good;;;;
34319;SI2;F;3;8;0.46;61.6;55;859;4.98;05.2;03.8;2;Very Good;;;;
34320;VVS1;G;4;3;0.35;61.8;57;859;04.5;4.53;2.79;2;Very Good;;;;
34321;IF;H;5;2;0.35;61.7;54;859;4.53;4.55;02.8;4;Ideal;;;;
34322;VVS2;E;2;4;0.36;61.7;59;859;4.52;4.56;02.8;3;Premium;;;;
34323;VS2;G;4;6;0.4;62.1;58;859;4.68;4.72;2.92;4;Ideal;;;;
34324;VVS1;E;2;3;0.32;60.7;55;860;4.42;4.45;2.69;4;Ideal;;;;
34325;SI1;F;3;7;0.39;61.3;62;860;4.71;4.68;2.88;3;Premium;;;;
34326;SI1;E;2;7;0.39;59.1;59;860;4.81;4.76;2.83;3;Premium;;;;
34327;VS1;G;4;5;0.4;62.9;54.8;861;4.71;4.76;2.98;2;Very Good;;;;
34328;VS1;J;7;5;0.48;62.2;54;861;05.1;05.6;3.13;4;Ideal;;;;
34329;IF;G;4;2;0.33;62.7;56;861;4.39;4.44;2.77;4;Ideal;;;;
34330;SI1;G;4;7;0.41;62.2;56;861;4.77;4.75;2.96;4;Ideal;;;;
34331;SI1;G;4;7;0.41;63.4;57;861;4.73;04.7;2.99;2;Very Good;;;;
34332;SI1;G;4;7;0.41;62.8;58;861;4.74;4.72;2.97;3;Premium;;;;
34333;VVS1;E;2;3;0.3;62.1;57;862;4.27;04.3;2.66;2;Very Good;;;;
34334;VVS1;E;2;3;0.3;62.6;56;862;4.26;4.27;2.67;2;Very Good;;;;
34335;VVS1;E;2;3;0.3;60.5;57;862;4.37;4.39;2.65;2;Very Good;;;;
34336;VVS2;I;6;4;0.42;62.8;54;862;4.78;04.8;03.1;4;Ideal;;;;
34337;VVS1;E;2;3;0.3;62.2;57;862;4.28;4.31;2.67;4;Ideal;;;;
34338;VVS1;E;2;3;0.3;61.2;57;862;4.32;4.34;2.65;4;Ideal;;;;
34339;VVS1;E;2;3;0.3;62.5;57;862;4.27;04.3;2.68;4;Ideal;;;;
34340;VVS1;E;2;3;0.3;62.1;57;862;4.27;4.29;2.66;4;Ideal;;;;
34341;VVS1;E;2;3;0.3;62;58;862;4.28;04.3;2.66;4;Ideal;;;;
34342;VVS1;E;2;3;0.3;62.1;57;862;4.27;04.3;2.66;4;Ideal;;;;
34343;VVS1;E;2;3;0.3;62.5;56;862;4.28;04.3;2.68;4;Ideal;;;;
34344;VVS1;E;2;3;0.3;62.3;55;862;4.31;4.32;2.69;4;Ideal;;;;
34345;VVS1;E;2;3;0.3;61.7;58;862;4.28;4.31;2.65;4;Ideal;;;;
34346;VS2;F;3;6;0.39;59.2;58;862;4.78;4.81;2.84;4;Ideal;;;;
34347;VS1;F;3;5;0.36;60.1;56;862;4.65;4.69;02.8;4;Ideal;;;;
34348;VS1;D;1;5;0.32;61.5;56;862;4.41;4.43;2.72;4;Ideal;;;;
34349;VS1;D;1;5;0.35;60.1;57;862;4.58;4.61;2.76;4;Ideal;;;;
34350;IF;I;6;2;0.33;61.2;56;862;4.46;4.49;2.74;4;Ideal;;;;
34351;SI2;D;1;8;0.42;62;59;862;4.83;4.78;2.98;3;Premium;;;;
34352;VVS1;H;5;3;0.34;61.2;58;862;4.51;4.48;2.75;3;Premium;;;;
34353;VS1;D;1;5;0.31;62;57;863;4.35;4.33;2.69;4;Ideal;;;;
34354;VS2;G;4;6;0.43;62.9;56;863;4.77;04.8;03.1;2;Very Good;;;;
34355;VS1;F;3;5;0.37;58.6;65;863;4.68;4.71;2.75;2;Very Good;;;;
34356;VS1;D;1;5;0.3;60.1;55;863;4.37;04.4;2.63;2;Very Good;;;;
34357;VS1;D;1;5;0.3;62;55;863;4.31;4.35;2.68;2;Very Good;;;;
34358;IF;G;4;2;0.3;62.6;56;863;4.27;4.29;2.68;2;Very Good;;;;
34359;VS2;F;3;6;0.41;62.8;57;863;4.73;4.76;2.98;2;Very Good;;;;
34360;VS2;F;3;6;0.41;63.2;57;863;4.74;4.76;3;1;Good;;;;
34361;VS2;F;3;6;0.41;62.6;57;863;4.76;4.79;2.99;4;Ideal;;;;
34362;VS2;F;3;6;0.41;61;57;863;4.76;4.81;2.92;4;Ideal;;;;
34363;VS2;F;3;6;0.41;60.3;58;863;04.8;4.85;2.91;3;Premium;;;;
34364;VVS1;I;6;3;0.41;62;56;863;4.75;4.77;2.95;2;Very Good;;;;
34365;VS2;F;3;6;0.41;61.1;56;863;04.8;4.83;2.94;4;Ideal;;;;
34366;VS1;E;2;5;0.41;62.3;53;863;4.74;4.76;2.96;4;Ideal;;;;
34367;VS2;F;3;6;0.41;61.6;59;863;4.74;4.77;2.93;3;Premium;;;;
34368;VS2;F;3;6;0.41;61.3;58;863;4.79;4.84;2.95;3;Premium;;;;
34369;VS2;F;3;6;0.41;62.7;57;863;4.73;4.78;2.98;4;Ideal;;;;
34370;VS2;F;3;6;0.41;62.3;57;863;4.75;4.78;2.97;4;Ideal;;;;
34371;VS2;F;3;6;0.41;60.8;56;863;04.8;4.81;2.92;4;Ideal;;;;
34372;VS2;F;3;6;0.41;60;56;863;4.82;4.88;2.91;4;Ideal;;;;
34373;VS2;F;3;6;0.41;62.4;56;863;4.75;4.77;2.97;2;Very Good;;;;
34374;VS2;F;3;6;0.41;61.8;57;863;4.75;4.79;2.95;4;Ideal;;;;
34375;VS2;F;3;6;0.41;61.9;56;863;4.74;4.76;2.94;4;Ideal;;;;
34376;VS2;F;3;6;0.41;62.1;56;863;4.74;4.79;2.96;4;Ideal;;;;
34377;VS2;F;3;6;0.41;62.6;58;863;4.75;4.81;2.99;2;Very Good;;;;
34378;VS2;F;3;6;0.41;61.4;55;863;4.78;4.83;2.95;4;Ideal;;;;
34379;VVS1;I;6;3;0.41;61.8;55;863;4.76;4.79;2.95;4;Ideal;;;;
34380;VVS1;I;6;3;0.41;61.5;59;863;4.75;4.81;2.94;3;Premium;;;;
34381;VVS1;I;6;3;0.41;59.8;61;863;4.79;4.84;2.88;2;Very Good;;;;
34382;VVS1;I;6;3;0.41;61.9;57;863;4.78;4.82;2.97;2;Very Good;;;;
34383;VS2;F;3;6;0.41;61.1;56;863;4.79;4.84;2.94;2;Very Good;;;;
34384;VVS1;I;6;3;0.41;61.3;56;863;04.8;4.85;2.96;4;Ideal;;;;
34385;VS2;F;3;6;0.41;62.7;56;863;4.72;4.78;2.98;4;Ideal;;;;
34386;VS2;F;3;6;0.41;62.6;57;863;4.71;4.74;2.96;2;Very Good;;;;
34387;VS2;F;3;6;0.41;60.3;60;863;4.81;4.84;2.91;3;Premium;;;;
34388;VS2;F;3;6;0.41;61.8;56;863;4.76;4.79;2.95;4;Ideal;;;;
34389;VS2;F;3;6;0.41;60.9;57;863;4.74;4.78;02.9;4;Ideal;;;;
34390;VS2;F;3;6;0.41;61.8;56;863;4.78;04.8;2.96;4;Ideal;;;;
34391;VS2;F;3;6;0.41;61.8;57;863;4.73;4.78;2.94;4;Ideal;;;;
34392;VS2;F;3;6;0.41;62.8;58;863;4.69;4.73;2.96;2;Very Good;;;;
34393;VVS1;G;4;3;0.34;61.3;55;863;4.54;4.56;2.79;4;Ideal;;;;
34394;VVS1;G;4;3;0.34;61.9;54;863;4.49;4.52;2.79;4;Ideal;;;;
34395;VVS1;G;4;3;0.34;62.1;53;863;4.49;4.53;02.8;4;Ideal;;;;
34396;VVS1;G;4;3;0.34;61.7;56;863;04.5;4.55;2.79;4;Ideal;;;;
34397;VVS1;F;3;3;0.3;60.5;56;863;4.34;4.45;2.66;4;Ideal;;;;
34398;VVS1;E;2;3;0.31;61.1;56;863;4.36;4.38;2.67;4;Ideal;;;;
34399;VS1;E;2;5;0.36;62;54.2;863;4.55;4.58;2.83;4;Ideal;;;;
34400;IF;H;5;2;0.34;61.6;54;863;4.49;4.53;2.78;4;Ideal;;;;
34401;IF;H;5;2;0.34;61.9;53;863;04.5;4.52;2.79;4;Ideal;;;;
34402;IF;H;5;2;0.34;61.7;56;863;04.5;4.51;2.78;4;Ideal;;;;
34403;IF;H;5;2;0.34;62;53;863;4.49;4.51;2.79;4;Ideal;;;;
34404;IF;H;5;2;0.34;61.8;54;863;4.51;4.55;02.8;4;Ideal;;;;
34405;IF;H;5;2;0.34;61.7;55;863;04.5;4.54;2.79;4;Ideal;;;;
34406;IF;G;4;2;0.3;61.5;55;863;4.33;4.35;2.67;4;Ideal;;;;
34407;IF;G;4;2;0.3;61.6;53;863;4.32;4.35;2.67;4;Ideal;;;;
34408;IF;G;4;2;0.3;61.3;55;863;4.33;4.35;2.66;4;Ideal;;;;
34409;IF;G;4;2;0.3;62.1;55;863;4.32;4.35;2.69;4;Ideal;;;;
34410;IF;G;4;2;0.3;62.4;55;863;4.32;4.34;02.7;4;Ideal;;;;
34411;IF;G;4;2;0.3;62.3;56;863;4.31;4.32;2.69;4;Ideal;;;;
34412;IF;G;4;2;0.3;61.9;57;863;4.27;4.29;2.65;4;Ideal;;;;
34413;IF;G;4;2;0.3;62.4;54;863;4.31;4.34;02.7;4;Ideal;;;;
34414;IF;G;4;2;0.3;60.7;57;863;4.34;4.39;2.65;4;Ideal;;;;
34415;IF;G;4;2;0.3;62;55;863;4.33;4.35;2.69;4;Ideal;;;;
34416;IF;G;4;2;0.3;61.2;57;863;4.35;4.38;2.67;4;Ideal;;;;
34417;IF;G;4;2;0.3;62;54;863;4.33;4.35;2.69;4;Ideal;;;;
34418;IF;G;4;2;0.3;62.1;55;863;4.32;4.34;2.69;4;Ideal;;;;
34419;IF;G;4;2;0.3;60.9;58;863;4.32;4.35;2.64;4;Ideal;;;;
34420;IF;G;4;2;0.3;61.6;56;863;4.34;4.36;2.68;4;Ideal;;;;
34421;IF;G;4;2;0.3;61.8;55;863;4.32;4.36;2.68;4;Ideal;;;;
34422;IF;G;4;2;0.3;62.3;54;863;4.32;4.35;02.7;4;Ideal;;;;
34423;IF;G;4;2;0.3;62.1;55;863;4.32;4.35;2.69;4;Ideal;;;;
34424;IF;G;4;2;0.3;60.9;56;863;4.34;4.36;2.65;4;Ideal;;;;
34425;IF;G;4;2;0.3;61.5;56;863;4.32;4.36;2.67;4;Ideal;;;;
34426;IF;G;4;2;0.3;62.1;54;863;04.3;4.33;2.68;4;Ideal;;;;
34427;IF;G;4;2;0.3;62.3;56;863;4.29;4.32;2.68;4;Ideal;;;;
34428;IF;G;4;2;0.3;61.4;57;863;04.3;4.33;2.65;4;Ideal;;;;
34429;IF;G;4;2;0.3;62.2;55;863;4.31;4.34;2.69;4;Ideal;;;;
34430;IF;G;4;2;0.3;60.9;57;863;4.35;4.39;2.66;4;Ideal;;;;
34431;IF;G;4;2;0.3;62.1;53;863;04.3;4.33;2.68;4;Ideal;;;;
34432;IF;G;4;2;0.3;62.5;54;863;4.31;4.33;02.7;4;Ideal;;;;
34433;IF;G;4;2;0.3;62.3;55;863;04.3;4.33;2.69;4;Ideal;;;;
34434;IF;G;4;2;0.3;61.9;55;863;4.33;4.36;2.69;4;Ideal;;;;
34435;IF;G;4;2;0.3;61;57;863;4.31;4.34;2.64;4;Ideal;;;;
34436;IF;G;4;2;0.3;62.1;57;863;4.27;4.29;2.66;4;Ideal;;;;
34437;SI2;G;4;8;0.5;62.4;61;863;05.2;4.98;03.12;3;Premium;;;;
34438;SI2;I;6;8;0.46;61;58;863;05.3;4.97;03.5;3;Premium;;;;
34439;VS2;E;2;6;0.36;61.1;57;864;4.61;4.56;02.8;4;Ideal;;;;
34440;VVS2;E;2;4;0.32;62.4;56;864;4.39;4.43;2.75;4;Ideal;;;;
34441;VVS2;E;2;4;0.32;61.5;55;864;4.41;4.44;2.72;4;Ideal;;;;
34442;VVS2;E;2;4;0.31;60.9;55;864;4.42;4.45;02.7;4;Ideal;;;;
34443;VVS2;E;2;4;0.31;61.3;55;864;4.34;4.37;2.67;4;Ideal;;;;
34444;VVS2;E;2;4;0.31;62;54;864;4.38;4.39;2.72;4;Ideal;;;;
34445;VVS2;E;2;4;0.31;61.1;56;864;4.38;4.39;2.68;4;Ideal;;;;
34446;VVS2;E;2;4;0.31;60.2;57;864;4.39;4.41;2.65;4;Ideal;;;;
34447;VVS2;E;2;4;0.31;62;54;864;4.33;4.35;2.69;4;Ideal;;;;
34448;VVS2;E;2;4;0.31;61.8;54;864;4.34;4.36;2.69;4;Ideal;;;;
34449;SI2;G;4;8;0.46;62.2;53;864;4.95;4.98;03.9;4;Ideal;;;;
34450;SI1;G;4;7;0.4;61.7;61;864;4.68;4.63;2.87;3;Premium;;;;
34451;IF;I;6;2;0.32;60.3;58;864;4.45;4.41;2.67;3;Premium;;;;
34452;IF;I;6;2;0.32;60.8;54;864;4.47;4.44;2.71;4;Ideal;;;;
34453;IF;I;6;2;0.32;61.9;59;864;4.39;4.37;2.71;3;Premium;;;;
34454;IF;I;6;2;0.32;62.2;57;864;4.37;4.35;2.71;4;Ideal;;;;
34455;SI2;F;3;8;0.4;59.6;58;864;4.85;4.81;2.88;3;Premium;;;;
34456;IF;H;5;2;0.36;62.3;56;865;4.55;4.58;2.85;2;Very Good;;;;
34457;IF;H;5;2;0.36;61.6;56;865;4.57;4.62;2.83;2;Very Good;;;;
34458;IF;H;5;2;0.36;60.8;57;865;4.58;04.6;2.79;2;Very Good;;;;
34459;VS1;D;1;5;0.34;60.9;56;865;4.51;4.56;2.76;4;Ideal;;;;
34460;VVS1;I;6;3;0.42;60.5;57;865;4.84;4.88;2.94;4;Ideal;;;;
34461;VVS1;E;2;3;0.31;61.1;56;865;4.38;4.42;2.69;4;Ideal;;;;
34462;VVS1;E;2;3;0.31;61.5;56;865;4.36;4.39;2.69;4;Ideal;;;;
34463;VVS1;E;2;3;0.31;61.4;55;865;4.35;4.38;2.68;4;Ideal;;;;
34464;VVS1;E;2;3;0.31;61.3;56;865;4.38;04.4;2.69;4;Ideal;;;;
34465;VVS1;E;2;3;0.31;60.2;61;865;04.4;4.43;2.66;4;Ideal;;;;
34466;VS1;F;3;5;0.38;61.3;56;865;4.67;04.7;2.87;4;Ideal;;;;
34467;VS1;F;3;5;0.38;62;54;865;4.65;4.68;2.89;4;Ideal;;;;
34468;IF;I;6;2;0.39;60.8;56;865;4.73;4.75;2.88;4;Ideal;;;;
34469;VS2;E;2;6;0.41;59.7;58;866;4.79;4.82;2.87;2;Very Good;;;;
34470;VS1;E;2;5;0.38;62.2;55;866;4.63;4.67;2.89;4;Ideal;;;;
34471;VVS1;D;1;3;0.3;62.2;57;866;04.3;4.35;2.69;4;Ideal;;;;
34472;VS2;E;2;6;0.38;59.2;60;866;4.73;4.77;2.81;2;Very Good;;;;
34473;VS2;E;2;6;0.38;60.3;58;866;4.67;4.72;2.83;2;Very Good;;;;
34474;VS2;E;2;6;0.38;62.2;59;866;4.63;4.67;2.89;3;Premium;;;;
34475;VS2;E;2;6;0.38;61.7;55;866;4.66;4.68;2.88;4;Ideal;;;;
34476;VS2;E;2;6;0.38;60.5;58;866;4.66;04.7;2.83;2;Very Good;;;;
34477;VS2;E;2;6;0.38;60.1;56;866;4.69;4.72;2.83;4;Ideal;;;;
34478;VS2;E;2;6;0.38;61.8;58;866;4.61;4.64;2.86;3;Premium;;;;
34479;VS2;E;2;6;0.38;60.5;62;866;4.65;4.74;2.84;2;Very Good;;;;
34480;SI1;G;4;7;0.39;60.5;56;866;4.77;4.79;2.89;4;Ideal;;;;
34481;VS2;E;2;6;0.33;60.6;58;866;4.49;4.45;2.71;3;Premium;;;;
34482;VS2;F;3;6;0.4;63.6;56;867;4.66;4.68;2.97;2;Very Good;;;;
34483;VS2;G;4;6;0.43;60.8;59;867;4.86;4.91;2.97;3;Premium;;;;
34484;VS2;G;4;6;0.43;62.9;59;867;4.78;4.83;03.2;2;Very Good;;;;
34485;VS2;G;4;6;0.43;59.1;60;867;4.88;4.93;02.9;2;Very Good;;;;
34486;VS1;H;5;5;0.43;62.3;58;867;4.75;4.81;2.98;3;Premium;;;;
34487;VS2;G;4;6;0.43;61.1;59;867;4.83;4.86;2.96;3;Premium;;;;
34488;VS2;G;4;6;0.43;61.2;58;867;4.84;04.9;2.98;3;Premium;;;;
34489;VS2;G;4;6;0.43;61.3;58;867;4.83;4.86;2.97;3;Premium;;;;
34490;VS1;H;5;5;0.43;60;59;867;4.86;4.98;2.95;3;Premium;;;;
34491;VS2;G;4;6;0.43;62.3;58;867;4.81;4.85;03.1;3;Premium;;;;
34492;VS2;G;4;6;0.43;61.1;58;867;4.84;4.88;2.97;3;Premium;;;;
34493;VVS2;D;1;4;0.32;61.3;55;867;04.4;4.44;2.71;4;Ideal;;;;
34494;VVS2;D;1;4;0.32;62;55;867;4.39;4.41;2.73;4;Ideal;;;;
34495;VVS1;F;3;3;0.32;61.5;56;867;4.41;4.43;2.72;4;Ideal;;;;
34496;VVS1;F;3;3;0.32;61.7;55;867;4.42;4.46;2.74;4;Ideal;;;;
34497;VVS1;F;3;3;0.32;61.7;55;867;4.38;4.43;2.72;4;Ideal;;;;
34498;VVS1;F;3;3;0.32;60.6;56;867;4.46;4.48;2.71;4;Ideal;;;;
34499;VVS1;F;3;3;0.32;62;56;867;4.37;4.41;2.72;4;Ideal;;;;
34500;VS2;F;3;6;0.4;61;62;867;4.71;4.74;2.88;4;Ideal;;;;
34501;VVS1;I;6;3;0.42;59.2;61;867;4.88;4.91;02.9;1;Good;;;;
34502;SI2;J;7;8;0.47;61.9;59;867;4.99;4.96;03.8;3;Premium;;;;
34503;VVS2;G;4;4;0.4;60.6;59;868;4.74;04.8;2.89;2;Very Good;;;;
34504;VVS2;G;4;4;0.4;63.2;55;868;4.72;4.74;2.99;2;Very Good;;;;
34505;VS2;D;1;6;0.4;60.8;59;868;4.71;4.77;2.88;2;Very Good;;;;
34506;VS1;G;4;5;0.4;61.5;58;868;4.72;4.74;2.91;2;Very Good;;;;
34507;VS1;F;3;5;0.4;60.4;58;868;4.75;4.79;2.88;2;Very Good;;;;
34508;VVS2;H;5;4;0.4;61.1;55;868;4.75;4.78;2.91;4;Ideal;;;;
34509;IF;H;5;2;0.33;62;58;868;4.39;4.42;2.73;3;Premium;;;;
34510;VVS1;G;4;3;0.33;62.3;55;868;4.43;4.46;2.77;4;Ideal;;;;
34511;VVS1;G;4;3;0.33;60.9;60;868;4.46;04.5;2.73;3;Premium;;;;
34512;VVS2;E;2;4;0.33;61.2;57;868;4.45;4.47;2.73;4;Ideal;;;;
34513;IF;H;5;2;0.33;60.3;59;868;4.47;4.49;02.7;2;Very Good;;;;
34514;VVS1;G;4;3;0.33;60.4;59;868;4.44;4.47;2.69;3;Premium;;;;
34515;VVS1;F;3;3;0.3;62;59;868;4.24;4.28;2.64;3;Premium;;;;
34516;VVS1;G;4;3;0.33;61.7;54;868;4.47;4.48;2.76;4;Ideal;;;;
34517;IF;H;5;2;0.33;61.9;55;868;4.42;4.44;2.74;4;Ideal;;;;
34518;VVS1;G;4;3;0.33;62;56;868;4.45;4.48;2.77;4;Ideal;;;;
34519;VVS1;F;3;3;0.3;62.4;56;868;4.28;4.31;2.68;4;Ideal;;;;
34520;VVS2;E;2;4;0.33;60.3;58;868;4.47;4.49;02.7;3;Premium;;;;
34521;VVS1;G;4;3;0.33;62.1;58;868;04.4;4.43;2.74;3;Premium;;;;
34522;IF;H;5;2;0.33;61.8;60;868;04.4;4.44;2.73;3;Premium;;;;
34523;VVS1;G;4;3;0.33;61.9;59;868;4.38;4.41;2.72;3;Premium;;;;
34524;VVS1;G;4;3;0.33;61.2;60;868;4.42;4.44;2.71;2;Very Good;;;;
34525;VVS1;G;4;3;0.33;61.4;60;868;4.39;4.44;2.71;2;Very Good;;;;
34526;VVS1;G;4;3;0.33;60.8;56;868;4.42;4.46;02.7;4;Ideal;;;;
34527;VVS1;G;4;3;0.33;60.9;58;868;4.43;4.47;2.71;3;Premium;;;;
34528;VVS1;F;3;3;0.3;61.9;57;868;04.3;4.33;2.67;4;Ideal;;;;
34529;VVS1;F;3;3;0.3;61.8;59;868;4.26;4.29;2.64;3;Premium;;;;
34530;VVS1;G;4;3;0.33;61.7;56;868;4.45;4.47;2.75;4;Ideal;;;;
34531;VVS1;G;4;3;0.33;62;56;868;4.45;4.48;2.77;4;Ideal;;;;
34532;VVS1;G;4;3;0.33;62.2;57;868;4.41;4.46;2.76;4;Ideal;;;;
34533;VVS1;F;3;3;0.3;62.1;55;868;4.31;4.32;2.68;4;Ideal;;;;
34534;VVS1;G;4;3;0.33;62.8;59;868;4.38;4.44;2.77;2;Very Good;;;;
